gvkey,calyear,fyear,aaer,e,car
130200,2011,2011,,-0.027686177,-0.479043909
130762,2011,2011,,0.016568147,-0.022426405
132518,2011,2011,,0.005940528,-0.273677921
132758,2011,2011,,0.003283605,-0.07247811
133246,2011,2011,,0.065967783,-0.322928329
133288,2011,2011,,0.015415555,0.027931658
133346,2011,2011,,0.019796675,-0.143451107
133366,2011,2011,,0.009131412,-0.272957418
133367,2011,2011,0,-0.00453062,-0.083135422
133432,2011,2011,,0.007157631,-0.239598191
133468,2011,2011,,-0.014229137,-0.229748992
133504,2011,2011,,0.017096605,0.414402289
133525,2011,2011,,0.033543866,0.135036133
133547,2011,2011,,0.057786789,0.056444092
133564,2011,2011,,0.000566754,-0.190998328
133726,2011,2011,0,-0.010034223,-0.076062074
133766,2011,2011,,0.027840614,0.667838418
133825,2011,2011,,0.050040238,0.001330651
133868,2011,2011,,-0.028025478,-0.216358715
133869,2011,2011,,0.014075501,0.0683711
133871,2011,2011,,-0.07416141,-0.164253953
133888,2011,2010,0,-0.13770604,-0.157873977
133905,2011,2011,,0.037054658,-0.033055933
133944,2011,2011,0,-0.072785966,-0.469244071
133945,2011,2011,,-0.004212413,0.011220984
133949,2011,2011,0,0.041151848,0.069634566
134044,2011,2011,,0.00015457,0.016711674
134305,2011,2011,,0.079935819,0.159070084
134384,2011,2011,,0.00333161,-0.488280789
134932,2011,2011,,0.040464565,0.067899399
135844,2011,2011,0,-0.018346371,0.019716649
136186,2011,2011,,-0.075417355,-0.14760819
136648,2011,2011,,0.035112452,-0.012016281
136725,2011,2011,,0.017074799,0.115582328
136804,2011,2011,,0.039784133,0.657212127
137024,2011,2011,,0.017098714,-0.041387545
137110,2011,2011,,0.0340412,0.029217047
137131,2011,2011,,0.026228797,-0.139031251
137310,2011,2010,0,0.002292265,0.132566782
137373,2011,2010,0,-0.094102427,0.027396099
137377,2011,2011,0,-0.00399418,-0.26325502
137432,2011,2011,0,0.007568803,0.007072224
137435,2011,2011,,0.035760518,0.070145861
137573,2011,2011,,0.01327425,0.197726627
137602,2011,2011,,0.024587767,-0.239778069
137611,2011,2011,,0.003891182,-0.161150077
137641,2011,2011,0,0.051361427,-0.281795624
137642,2011,2011,,0.022296345,-0.06787277
137704,2011,2010,0,0.031681489,0.291983795
138126,2011,2011,,-0.11281691,-0.081511055
138205,2011,2011,,0.014057114,-0.129366161
138341,2011,2011,,0.020960921,-0.152391952
138402,2011,2010,0,0.025301499,0.330215957
138483,2011,2011,,-0.010264374,-0.228066362
138501,2011,2011,,-0.005753022,-0.333453596
138613,2011,2011,,0.012248004,0.128200953
138662,2011,2011,,0.083759427,-0.196801411
138707,2011,2011,,0.013127713,0.100860517
138743,2011,2011,,0.001445073,0.179207303
138781,2011,2011,,-0.031484008,0.080062423
138861,2011,2011,,0.007581276,0.070733435
138961,2011,2011,,0.011156477,0.178242543
139804,2011,2011,,0.00568796,-0.280319636
140030,2011,2011,0,0.013699388,0.021151866
140045,2011,2011,,0.005264899,-0.002995447
140073,2011,2011,,0.00752193,0.085336818
140169,2011,2011,,-0.00056535,-0.157017014
140194,2011,2011,,-0.034422245,-0.013230978
140541,2011,2011,0,0.030708721,0.099200735
140672,2011,2011,,0.028757591,-0.108955729
140759,2011,2011,,0.015256402,0.228321538
140760,2011,2011,0,0.010579242,0.163113601
140761,2011,2011,,0.000818879,-0.113281276
140897,2011,2011,,0.011292562,0.039730075
140905,2011,2011,,-0.008645549,-0.012957179
141001,2011,2010,0,0.000605361,-0.029895074
141178,2011,2011,,-0.039603185,-0.42599872
141197,2011,2011,0,-0.1091092,0.052174369
141236,2011,2011,,-0.007101166,0.183677535
141240,2011,2011,,-0.098307438,0.642604396
141277,2011,2011,,-0.023635974,-0.103569555
141278,2011,2011,,-0.034096818,-0.147899197
141359,2011,2010,0,-0.000827999,0.020818735
141363,2011,2011,,0.014479805,0.027896508
141384,2011,2011,,0.033203091,0.387864053
141389,2011,2011,,-0.12603846,0.010555969
141459,2011,2011,,0.037114568,0.182055811
141460,2011,2011,,0.046645436,-0.267395658
141496,2011,2011,,0.081713237,-0.165502613
141846,2011,2011,,0.031439193,-0.057938344
141913,2011,2010,0,0.00264393,-0.101023087
142230,2011,2011,,0.020306505,0.039611506
142260,2011,2011,,0.014730087,0.12861188
142337,2011,2011,,-0.033886291,-0.178110207
142339,2011,2011,,-0.11614132,-0.43618052
142460,2011,2011,,-0.002906115,0.034134289
142546,2011,2011,,0.012372868,0.24941731
142748,2011,2011,,0.049786173,0.072550627
142811,2011,2011,,-0.010344198,-0.089010535
142812,2011,2011,,0.061187316,-0.215815083
142814,2011,2011,0,0.016367275,-0.000838273
142953,2011,2011,,0.006022757,0.095779206
142956,2011,2011,,0.00865368,-0.11845057
143357,2011,2011,0,0.032946739,0.286381844
143421,2011,2011,,0.005953676,-0.134606704
143640,2011,2011,,-0.006273241,-0.008298506
143668,2011,2010,0,-0.090205722,0.235730955
143912,2011,2011,,0.009712079,0.091961519
144066,2011,2011,0,0.010196506,-0.028947171
144396,2011,2011,,0.002569904,-0.092069033
144435,2011,2011,,-0.001887652,0.096109961
144436,2011,2011,,0.000147393,-0.170073255
144437,2011,2011,,-0.059327487,0.090381492
144520,2011,2011,,0.024078783,-0.039607872
144559,2011,2011,,0.0044923,0.054068741
144640,2011,2011,,0.017495759,-0.072327049
144809,2011,2011,,-0.021344168,-0.273949292
145041,2011,2011,,0.008437359,-0.144323766
145042,2011,2010,0,0.004936486,0.057510182
145043,2011,2011,,-0.007873511,0.111880569
145049,2011,2010,0,0.001609527,-0.052318649
145308,2011,2011,,-0.037169978,-0.172681734
145416,2011,2011,0,-0.029896241,-0.074798222
145977,2011,2011,,0.042794969,0.042944681
146017,2011,2011,0,-0.003427918,0.120334713
146137,2011,2011,,-0.079387009,-0.295796509
146156,2011,2011,,-0.001982888,-0.032224365
146171,2011,2011,,0.001632288,-0.140470765
146500,2011,2011,,-0.001945966,-0.30647341
146616,2011,2011,,-0.056493085,-0.053317763
146648,2011,2011,,-0.017933849,0.294797231
146659,2011,2011,,-0.038459722,-0.197335518
147175,2011,2011,,-0.066323422,0.049231949
147208,2011,2011,,0.045735955,0.007100283
147305,2011,2011,,0.001345551,-0.080969419
147307,2011,2011,,-0.041913755,-0.13981654
147340,2011,2011,,0.013082982,-0.054274187
147398,2011,2011,,-0.061428007,0.152540224
147579,2011,2011,,0.07866244,-0.246242601
147638,2011,2011,,0.01119549,0.173857821
147639,2011,2011,,-0.009484852,0.474844095
147657,2011,2011,,-0.043336913,-0.069704303
147661,2011,2010,0,0.008361854,-0.131088338
147708,2011,2011,,-0.041093975,-0.05349024
147849,2011,2011,,0.032504115,-0.148886375
147988,2011,2011,0,0.000911078,-0.079290688
148130,2011,2011,,-0.002031596,-0.02745244
148223,2011,2011,,-0.033256531,0.005267778
148313,2011,2011,,-0.022970337,0.244604201
148349,2011,2011,0,0.044422437,0.048573598
148350,2011,2011,,0.07132335,0.050444766
148390,2011,2011,,0.000837311,-0.010498745
148391,2011,2010,0,0.034287043,-0.426786666
148410,2011,2011,,0.067891501,0.10605688
148470,2011,2011,,0.027794359,0.521183155
148770,2011,2011,,0.000276823,0.006858796
148950,2011,2011,,-0.010035719,0.033254573
149065,2011,2011,0,-0.014383023,0.1016485
149268,2011,2011,,-0.001707932,0.069061885
149318,2011,2011,,0.075107373,-0.063305065
149683,2011,2011,,-0.042713542,-0.149598497
149721,2011,2011,,0.06663838,-0.184120105
150139,2011,2010,0,0.019936666,0.203826164
150201,2011,2011,,-0.027784105,-0.122697543
150257,2011,2011,,-0.026464602,-0.01317839
150258,2011,2011,,0.00912194,0.014957815
150278,2011,2011,,0.031579562,0.188558632
150481,2011,2011,,0.006928023,0.213541914
150562,2011,2011,,0.00565702,0.037858618
150699,2011,2011,,0.00019206,-0.003391761
150838,2011,2011,,-0.009216564,0.014679786
150937,2011,2011,0,-0.008605691,-0.228481786
151632,2011,2011,,0.052380402,-0.219175112
151933,2011,2011,,-0.002877849,0.019414104
152008,2011,2011,0,0.055980388,-0.098768362
153028,2011,2011,,0.00861048,-0.012376322
153128,2011,2011,,-0.00921765,-0.109443825
153728,2011,2011,,0.0633469,0.196969141
154039,2011,2011,,0.028771786,0.101340933
154357,2011,2011,,0.01673393,0.064820713
154434,2011,2011,0,0.049679935,0.123100162
154758,2011,2011,,-0.024273466,5.91E-06
155280,2011,2011,,0.002294351,0.271581922
155393,2011,2011,,0.001857553,-0.051563726
155394,2011,2011,,0.009101697,-0.024792633
156153,2011,2011,,0.017671453,0.087441775
156155,2011,2011,,0.013902038,0.081302929
156613,2011,2011,,0.051720053,0.087194731
156614,2011,2010,0,0.007426883,0.202852439
156617,2011,2011,,-0.001585628,-0.089629566
156633,2011,2011,0,0.005180201,-0.122551439
156857,2011,2011,,0.089053892,-0.488280789
156933,2011,2011,,0.000799543,-0.000997982
157074,2011,2011,,-0.048058033,-0.270964618
157117,2011,2011,,-0.024562512,0.268361379
157153,2011,2011,,0.021919472,0.03611708
157218,2011,2011,,0.010702251,0.208445197
157354,2011,2011,,0.03277605,-0.121620099
157413,2011,2011,,0.007656078,-0.355520009
157415,2011,2011,,0.049908493,-0.018212761
157755,2011,2011,,0.012529468,0.20075381
157855,2011,2010,0,0.008874872,0.427649555
158563,2011,2011,,-0.11768521,-0.015465257
158737,2011,2011,,0.031080171,0.093427595
158743,2011,2011,,0.004919075,-0.094766605
160183,2011,2011,,-0.001276273,0.016001875
160211,2011,2011,,-0.008987079,0.601770962
160213,2011,2010,0,0.036377385,-0.07242147
160216,2011,2011,0,0.000838566,-0.170910532
160232,2011,2011,,0.011210095,-0.152023558
160255,2011,2011,,0.013535909,0.050593376
160272,2011,2011,,0.059903372,-0.14895607
160329,2011,2011,,0.006503052,0.001596754
160340,2011,2011,,0.053575225,-0.274193157
160373,2011,2011,,-0.010832472,-0.038836602
160376,2011,2011,,0.001815469,0.000550101
160474,2011,2011,,0.003763391,-0.155244015
160505,2011,2011,,0.021892041,0.341312417
160570,2011,2011,,0.087582342,-0.102912238
160592,2011,2011,0,0.017743533,-0.266215515
160598,2011,2011,0,0.009317407,0.002326124
160600,2011,2011,,-0.010595459,-0.183257115
160629,2011,2011,,0.041627325,-0.106425543
160661,2011,2011,,0.023719689,0.069173339
160684,2011,2011,,0.006354541,-0.20983383
160739,2011,2011,,-0.052203443,0.164635327
160785,2011,2011,,0.01142187,0.028073122
160798,2011,2011,,0.015770547,-0.340465547
160809,2011,2011,,0.086004995,0.068842698
160838,2011,2011,,-0.066582181,-0.362230554
160855,2011,2011,,0.011050327,0.150384877
160888,2011,2011,,0.014581673,0.204121477
160893,2011,2010,0,0.012024386,0.11540031
160902,2011,2011,,-0.040533159,0.040216047
160912,2011,2011,,-0.003482524,-0.068524563
161055,2011,2011,,-0.034384895,-0.115540695
161056,2011,2011,,-0.004147453,0.329909655
161120,2011,2011,,-0.043377243,0.051356247
161814,2011,2011,,-0.019729124,0.175457224
161843,2011,2011,,0.012863632,-0.075594369
161844,2011,2011,,0.007196292,0.081167532
161997,2011,2011,,0.007325625,0.056032656
162076,2011,2011,,-0.007192684,-0.183999832
162254,2011,2011,,0.057867147,0.12650547
162264,2011,2011,,0.020584112,0.394810002
162335,2011,2010,0,0.007713374,0.044557401
162338,2011,2011,,0.005333626,0.127649907
162346,2011,2011,,-0.13856933,-0.014408074
162387,2011,2011,,0.003009034,0.089981856
162401,2011,2011,,0.030507766,-0.141385185
162404,2011,2011,,-0.003427359,0.010616471
162408,2011,2011,,-0.049561065,-0.117102896
162437,2011,2011,,0.010094157,0.052165854
162448,2011,2011,,-0.018879928,-0.086102323
162449,2011,2011,,0.030500475,0.32368898
162459,2011,2011,,0.004864911,-0.047548159
162497,2011,2011,,-0.052856896,-0.312632035
162517,2011,2011,,-0.008959464,-0.200119013
162720,2011,2011,,-0.000747462,0.003188706
162733,2011,2011,,0.032165557,-0.042689964
162742,2011,2011,,0.022587849,0.331346725
162768,2011,2011,,-0.022585904,0.044514431
162770,2011,2011,,-0.032281809,-0.087954379
162876,2011,2011,,0.006970326,0.135750408
162887,2011,2011,,-0.026768053,-0.343137966
162892,2011,2011,,0.025346039,-0.117132444
162894,2011,2011,0,-0.029267503,-0.084524243
162906,2011,2011,,0.004430676,-0.035181141
162909,2011,2011,,-0.019111715,0.214353751
162957,2011,2011,,0.033519659,0.106920444
162988,2011,2010,0,0.017216459,-0.106406904
163036,2011,2011,,0.076460101,-0.071778835
163051,2011,2010,0,0.005013857,-0.043874369
163060,2011,2011,,0.003220415,-0.07656928
163113,2011,2011,,-0.024488851,0.043071259
163594,2011,2011,,0.00542716,-0.055201628
163601,2011,2010,0,0.018685414,0.056816519
163627,2011,2011,0,0.010450781,0.147740723
163668,2011,2011,,0.022233104,-0.383357097
163685,2011,2011,,0.01020069,-0.171983181
163771,2011,2011,,0.008001829,0.267618285
163772,2011,2011,,-0.018565048,-0.179175342
163877,2011,2011,0,0.002605257,0.063071767
163878,2011,2011,,0.024591878,0.039396091
163879,2011,2011,,-0.003560006,-0.183754257
163887,2011,2011,,0.010504129,-0.099013952
163889,2011,2011,,-0.063532785,-0.063102814
163891,2011,2011,,0.000415167,-0.020547515
163893,2011,2011,0,0.015931692,0.118625874
163916,2011,2011,,0.023549205,0.219518618
163921,2011,2011,,0.007586333,0.051427094
163927,2011,2011,,0.005856687,-0.094556922
163930,2011,2011,,0.003227631,-0.227943916
163935,2011,2011,,0.007987135,0.008730375
163939,2011,2011,,-0.063457415,0.334680902
163946,2011,2011,,0.037480008,0.04497322
163948,2011,2011,,-0.007503581,-0.148190437
163975,2011,2010,0,-0.017428191,-0.054508657
163983,2011,2011,,-0.009068801,0.138183272
163991,2011,2011,,-0.088638537,0.029888705
164046,2011,2011,,0.004652485,-0.052406415
164086,2011,2011,0,0.033613525,-0.278949789
164109,2011,2011,,-0.015231367,0.017769284
164211,2011,2011,,0.070251033,0.201079805
164283,2011,2011,,0.03154115,0.082540077
164369,2011,2011,,0.012389502,-0.353660437
164408,2011,2011,,0.016836122,0.143554096
164416,2011,2011,,0.051803779,-0.292041782
164422,2011,2011,,0.025719261,0.257533383
164432,2011,2011,,-0.005570822,-0.382594475
164494,2011,2011,,-0.019465044,0.024482164
164532,2011,2011,,0.022070918,0.105933384
164534,2011,2011,,-0.002229086,-0.069965014
164557,2011,2010,0,0.005461772,0.107062704
164585,2011,2011,,0.026259553,0.092534211
164607,2011,2011,,0.01583356,0.268253587
164609,2011,2011,,0.019210171,-0.0487104
164611,2011,2011,,0.020464795,0.142209704
164612,2011,2011,,0.010284802,-0.21679638
164652,2011,2011,,-0.039543785,-0.160439167
164660,2011,2011,,0.004088018,-0.045432823
164664,2011,2011,,-0.009527266,0.14947448
164680,2011,2011,,-0.001310987,0.051887
164702,2011,2011,0,0.032030247,0.031525748
164755,2011,2011,,0.051424373,0.036167142
165052,2011,2011,,0.01352402,-0.0726039
165075,2011,2011,,-0.005849072,0.094947883
165123,2011,2010,0,0.036360834,-0.041494468
165244,2011,2011,,0.020188507,0.084470424
165262,2011,2011,,-0.000818144,-0.149265786
165358,2011,2011,,0.016126493,0.168064309
165466,2011,2011,,-0.017463421,0.012654257
165534,2011,2011,,0.029641083,-0.063515174
165642,2011,2011,,0.014748748,0.378547995
165652,2011,2011,,-0.038967568,-0.130641379
165678,2011,2011,,0.048785973,0.02816586
165699,2011,2011,,-0.002937122,0.002618276
165710,2011,2011,,-0.11554783,0.124512309
165743,2011,2011,,0.023442365,-0.00713195
165746,2011,2011,,-0.001219432,-0.072207848
165785,2011,2011,,-0.002452224,-0.066841449
165846,2011,2011,,-0.035404097,-0.088288857
165856,2011,2011,,0.032201339,0.1120934
165913,2011,2011,,0.008705783,0.0886955
165914,2011,2011,,0.001530554,-0.031716424
165927,2011,2011,,-0.014548172,0.026418337
165979,2011,2011,,-0.021704456,0.135039958
165993,2011,2011,,0.001764014,0.055300137
166061,2011,2011,,-0.013675076,0.245262674
166213,2011,2011,0,0.049845491,0.571191924
166230,2011,2011,,0.006597193,-0.388764148
166363,2011,2011,,0.057940032,0.057698036
166366,2011,2011,,-0.001147098,0.074601152
166385,2011,2011,,0.002381283,-0.005836637
166402,2011,2011,0,0.048909355,0.164127807
166435,2011,2011,,-0.039222158,-0.146729516
166436,2011,2011,,0.008135933,-0.097479447
166458,2011,2011,,-0.069987327,0.115482046
166460,2011,2011,,0.051578455,0.253542844
166482,2011,2011,0,-0.032088924,-0.386509668
166555,2011,2011,,-0.01861611,-0.143609039
166563,2011,2011,,0.032051645,-0.016760782
166564,2011,2011,,0.01703272,-0.037045385
166569,2011,2011,,0.082151838,-0.428641209
166591,2011,2011,,0.05466269,-0.159441556
166593,2011,2011,,0.017819714,0.291988758
174049,2011,2011,,-0.038030673,-0.193593547
174077,2011,2010,0,0.010687122,0.226426441
174118,2011,2011,,0.03369797,0.005823792
174119,2011,2011,,0.011747711,-0.259534676
174121,2011,2011,,-0.063294768,-0.030244333
174135,2011,2011,,0.01716652,0.028469196
174136,2011,2011,,-0.062981986,-0.276331421
174160,2011,2011,,-0.007720599,-0.081248071
174236,2011,2011,,0.02423331,-0.01568288
174310,2011,2011,,0.004048037,-0.014570237
174312,2011,2011,,-0.023368329,-0.183331466
174317,2011,2011,,0.012207582,-0.282771845
174355,2011,2011,0,0.070153043,0.159771562
174390,2011,2011,,-0.017331485,-0.048294521
174507,2011,2011,0,-0.056873333,0.005752375
174531,2011,2010,0,0.051936962,-0.260917167
174541,2011,2011,,0.005670571,0.141240836
174567,2011,2011,,0.003430124,-0.053355834
174637,2011,2011,,0.005025481,0.11823173
174648,2011,2011,,0.038428992,0.03151119
174656,2011,2011,,0.088086881,0.013759961
174876,2011,2011,0,0.015178189,0.029413542
175006,2011,2011,,0.012815102,0.039449569
175007,2011,2011,,0.006876057,0.014010472
175055,2011,2011,,-0.038720407,-0.029564266
175087,2011,2011,,0.040140305,0.150721783
175110,2011,2011,,0.031990819,0.049247746
175111,2011,2011,,-0.007877881,-0.175346146
175157,2011,2011,,-0.013561411,-0.087693339
175264,2011,2010,0,-0.01505475,-0.056118378
175319,2011,2011,,0.022276614,0.021573568
175376,2011,2011,,0.029360816,0.028623222
175404,2011,2011,,-0.015739173,-0.268937029
175442,2011,2010,0,0.01536374,0.076240252
175483,2011,2011,,-0.02336299,-0.326199565
175490,2011,2011,,0.026370671,-0.152762022
175510,2011,2011,,-0.035684377,-0.012107051
175606,2011,2011,,0.039769609,0.158986022
175612,2011,2011,,-0.00576888,0.009475501
175654,2011,2011,,0.003983011,-0.012899219
175686,2011,2011,,0.07437326,-0.004885791
175689,2011,2011,,0.001944105,-0.12720611
175834,2011,2011,,-0.024209283,0.189036063
175900,2011,2011,0,-0.06288553,0.261195068
175904,2011,2011,,-0.017197156,0.000189071
175913,2011,2011,,-0.068179607,-0.096463812
175955,2011,2011,,0.020430304,0.096653668
175978,2011,2011,,-0.002218013,-0.447334792
175982,2011,2011,,-0.081014641,-0.168413567
175983,2011,2011,,0.026139494,0.212053727
176017,2011,2011,,-0.12351651,-0.080694963
176021,2011,2011,,0.019851886,0.026652365
176022,2011,2011,,-0.004475179,-0.039388576
176092,2011,2011,,-0.000470892,-0.025735836
176152,2011,2011,,0.003729156,-0.013663779
176237,2011,2011,,0.084240519,-0.13340503
176238,2011,2011,,-0.065195151,-0.181716782
176247,2011,2011,,-0.008982534,-0.143528374
176249,2011,2011,,0.018995844,-0.052090349
176259,2011,2011,,0.039040741,0.061841282
176260,2011,2011,,0.013157663,-0.134924156
176261,2011,2011,,-0.11816427,-0.250299373
176275,2011,2011,,0.076620929,-0.070611755
176291,2011,2011,,0.03593573,-0.195145652
176343,2011,2011,,-0.021933747,-0.214273372
176362,2011,2010,0,0.033456013,0.530225043
176363,2011,2011,,0.022704836,0.315344921
176523,2011,2011,,-0.002826604,0.05137634
176556,2011,2011,,0.021943249,0.44816148
176558,2011,2010,0,0.02291592,0.602728179
176567,2011,2011,0,0.009625788,0.227181804
176572,2011,2011,0,0.011520466,-0.128106656
176593,2011,2011,,-0.12518153,-0.395720815
176639,2011,2011,,0.028579937,0.034325654
176660,2011,2011,,-0.001127328,0.493417764
176661,2011,2011,,-0.082219236,-0.070351869
176670,2011,2011,0,-0.038576819,-0.101863612
176760,2011,2011,,0.018786918,-0.040944245
176781,2011,2011,0,0.014283348,0.26993152
176873,2011,2010,0,-0.11146004,0.33885814
176874,2011,2011,,-0.003470816,0.250179826
176899,2011,2011,,-0.023124766,-0.261259539
176928,2011,2011,0,-0.007444283,-0.113427562
177099,2011,2011,,0.008442883,0.166594343
177108,2011,2011,,0.012796545,0.088648035
177109,2011,2011,,0.030300781,0.265100076
177110,2011,2011,,0.034873966,-0.187400758
177111,2011,2011,,-0.005942246,0.031227779
177127,2011,2011,0,0.031918027,0.180565391
177129,2011,2011,,-0.020011332,-0.006662344
177206,2011,2011,,0.00532375,-0.070060231
177222,2011,2010,0,-0.0264361,-0.362247047
177224,2011,2011,,0.022949453,0.25668259
177227,2011,2011,,-0.090430781,0.065841044
177228,2011,2011,,0.07581947,-0.022243722
177256,2011,2011,,0.001924554,-0.257385243
177257,2011,2011,,0.02909926,0.004964532
177287,2011,2011,,0.056586821,0.100578313
177303,2011,2011,,-0.018163934,0.201453162
177313,2011,2011,,-0.055195317,-0.125808654
177315,2011,2011,,0.016507445,-0.392340316
177405,2011,2011,,-0.026397737,-0.17379868
177429,2011,2011,0,0.014912631,0.040662125
177465,2011,2011,,0.024512885,0.408924838
177487,2011,2011,,-0.003952784,0.027100848
177629,2011,2011,,-0.055337034,-0.040033511
177650,2011,2011,,0.077154785,0.073757977
177697,2011,2011,,-0.015213625,-0.120014274
177734,2011,2011,0,-0.020907335,-0.298161973
177744,2011,2011,,0.028036306,0.328517544
177780,2011,2011,,0.012886933,-0.339974838
177781,2011,2011,,0.032807756,-0.066295369
177871,2011,2010,0,-0.000892443,0.183401255
177881,2011,2011,,-0.005170449,-0.090457065
177882,2011,2010,0,0.011692728,0.116521248
177884,2011,2011,,0.00893186,-0.064673695
177896,2011,2011,,0.036481481,0.245897124
177924,2011,2011,,0.028506489,0.094311811
177925,2011,2011,,0.049555942,0.172862791
177930,2011,2011,,0.023017177,0.124984417
177943,2011,2011,,0.007385225,-0.194393772
177945,2011,2011,,0.095869131,0.052411201
177953,2011,2011,,0.082064137,0.243880729
177975,2011,2011,,0.069765396,0.427583738
177982,2011,2011,,0.015367336,0.00642359
177983,2011,2011,,0.022696096,0.129840748
178015,2011,2010,0,0.070842229,0.442651773
178081,2011,2011,,0.023535622,0.097155059
178082,2011,2011,,0.015443682,-0.222871149
178083,2011,2011,,0.020445831,0.29069867
178084,2011,2010,0,-0.040952969,-0.037138702
178097,2011,2011,,0.024945954,0.114745753
178106,2011,2011,,0.018619319,0.053499015
178113,2011,2010,0,0.005800245,0.133168846
178201,2011,2011,,0.022200475,-0.016212347
178310,2011,2011,,0.021581162,0.104431314
178327,2011,2011,,0.044674374,0.511690258
178405,2011,2011,,0.006235777,0.015218755
178493,2011,2011,,0.024936959,-0.167866276
178525,2011,2011,,0.01025647,0.049826182
178538,2011,2011,0,-0.018180704,-0.24058149
178552,2011,2011,,0.018199621,0.062101378
178609,2011,2011,0,0.0036247,-0.092394982
178619,2011,2011,,0.012783195,-0.113315122
178672,2011,2011,,-0.002689203,-0.046985538
178684,2011,2011,,-0.002276103,-0.062819838
178704,2011,2010,0,0.027964339,0.125347365
178752,2011,2011,,0.044719014,-0.122954891
178765,2011,2011,,0.053127401,0.214988059
178774,2011,2011,,-0.13853942,-0.488280789
178796,2011,2011,,0.023679685,-0.110842018
178797,2011,2011,,0.045644283,-0.019803899
178798,2011,2011,,-0.004603585,-0.079432624
178803,2011,2011,,0.0099078,0.150561757
178806,2011,2011,,-0.003241305,-0.178962345
178846,2011,2011,,-0.1239888,-0.020984853
178847,2011,2011,,0.033698663,0.07783693
178851,2011,2011,,0.000138339,0.01334958
178865,2011,2011,,0.023692762,-0.236889087
178877,2011,2011,,0.006373985,0.055035395
178896,2011,2011,,-0.085847445,-0.397062473
178943,2011,2011,,0.006844059,-0.201474671
178973,2011,2010,0,0.019496098,-0.069716268
178975,2011,2011,,-0.001846709,0.032242432
178976,2011,2011,0,-0.032706831,0.032238569
179022,2011,2011,,0.004603563,0.043285499
179027,2011,2011,,0.024317142,0.097918581
179028,2011,2011,,-0.011487591,-0.24114027
179058,2011,2010,0,-9.72E-06,0.22113472
179082,2011,2011,,0.041293316,-0.014556142
179084,2011,2011,,0.01132514,0.57448661
179087,2011,2011,,-0.003877347,0.052928386
179132,2011,2011,,-0.037873946,-0.196835524
179202,2011,2011,,-0.019388966,-0.148500767
179249,2011,2011,,-0.13503903,-0.337295773
179299,2011,2011,,-0.000416875,0.124503468
179300,2011,2010,0,0.072616927,0.289145957
179303,2011,2011,,0.010002206,0.00691946
179380,2011,2011,,-0.023420976,0.013499799
179417,2011,2011,,-0.010568295,0.074627974
179428,2011,2011,,0.083551556,0.099806739
179441,2011,2011,,0.035841748,-0.05016178
179577,2011,2011,,0.017604917,0.331400629
179583,2011,2011,0,0.019371882,0.55247401
179597,2011,2011,,-0.009085047,0.006916819
179598,2011,2011,,-0.009595033,-0.128029274
179657,2011,2011,0,0.017957903,-0.050087835
179666,2011,2011,,0.007155492,0.186254944
179690,2011,2011,,0.050068103,0.28522324
179700,2011,2011,,0.013100054,-0.085467811
179738,2011,2011,,-0.13037072,-0.017898527
179739,2011,2011,,-0.00971504,-0.032582661
179782,2011,2011,,0.005130385,0.03346383
179818,2011,2011,,-0.12094019,0.019226967
179819,2011,2011,,-0.016875096,-0.026095401
179831,2011,2011,,-0.00725561,0.078616443
179841,2011,2011,,-0.04118583,-0.064799806
179843,2011,2011,,-0.003172275,-0.190734625
179925,2011,2011,,0.004257981,0.192869748
179957,2011,2011,,0.000350856,0.147817488
180083,2011,2011,,0.060061682,0.21143827
180112,2011,2011,,0.016274495,-0.043544442
180229,2011,2010,0,0.016530834,0.291832527
180256,2011,2011,,-0.004941624,0.125390942
180363,2011,2011,,0.069363557,-0.137230797
180402,2011,2011,,0.029241214,0.173846689
180405,2011,2011,,0.023283476,0.034950006
180413,2011,2011,0,0.022745878,-0.062596132
180466,2011,2011,,-0.004444802,-0.142831861
180562,2011,2011,,0.001575292,0.112099262
180597,2011,2011,,0.004992236,-0.081057047
180635,2011,2011,,0.043317549,0.090721113
180646,2011,2011,,0.001437506,-0.076178477
180711,2011,2011,,0.011264714,0.189531478
180833,2011,2011,,-0.1061968,0.168143546
180905,2011,2011,,0.029722612,-0.068994058
181104,2011,2011,,0.007070743,0.000184919
181269,2011,2011,,0.004847467,0.128186341
181290,2011,2011,,0.020090636,0.010513526
181617,2011,2011,,-0.011656323,-0.078878617
181931,2011,2011,,-0.002509272,-0.042691068
182308,2011,2011,,0.011609553,0.172318574
182387,2011,2011,,0.036789425,-0.397790298
182491,2011,2011,,0.01048384,0.174481363
182700,2011,2011,,0.040388733,0.121595979
182703,2011,2011,,-0.00585825,0.033792809
182827,2011,2011,,-0.029630288,-0.252003786
183101,2011,2011,0,0.063752852,0.059663677
183257,2011,2011,0,0.005246209,0.055805242
183283,2011,2011,,0.019075941,-0.090525663
183312,2011,2011,,0.044258662,0.08727814
183337,2011,2010,0,0.015196302,0.097021645
183352,2011,2011,,0.023131596,-0.194472889
183366,2011,2011,,0.014120334,-0.037532509
183377,2011,2011,,0.034069624,0.170382434
183480,2011,2011,,-0.035987113,0.175861881
183553,2011,2011,,0.004804414,0.052608926
183554,2011,2011,,0.013890694,0.419345414
183570,2011,2010,0,0.025157718,-0.039510581
183581,2011,2011,,0.005712298,-0.134317325
183636,2011,2011,,0.004369574,-0.194239694
